date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:30:35	11417/11417	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Jan%202021%2011:30:34%20GMT	http://www.minotech.co.uk/development/open-source-projects/fluent-guard	/home/keith/websites/Minotech/www.minotech.co.uk/development/open-source-projects/fluent-guard.html	(from http://www.minotech.co.uk/development/open-source-projects/umbraco-pylon/)
11:30:36	18230/18230	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Jan%202021%2011:30:34%20GMT	http://www.minotech.co.uk/development/open-source-projects/reflection-helper	/home/keith/websites/Minotech/www.minotech.co.uk/development/open-source-projects/reflection-helper.html	(from http://www.minotech.co.uk/development/open-source-projects/umbraco-pylon/)
11:30:37	13241/13241	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Jan%202021%2011:30:36%20GMT	http://www.minotech.co.uk/blog/my-first-kanban-board/	/home/keith/websites/Minotech/www.minotech.co.uk/blog/my-first-kanban-board/index.html	(from http://www.minotech.co.uk/blog/what-can-agile-do-for-you/)
11:30:38	12886/12886	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Jan%202021%2011:30:36%20GMT	http://www.minotech.co.uk/blog/what-can-the-election-teach-me/	/home/keith/websites/Minotech/www.minotech.co.uk/blog/what-can-the-election-teach-me/index.html	(from http://www.minotech.co.uk/blog/optimising-project-delivery-resourcing-empowered-teams/)
11:30:39	16825/16825	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Jan%202021%2011:30:37%20GMT	http://www.minotech.co.uk/blog/windows-10-review/	/home/keith/websites/Minotech/www.minotech.co.uk/blog/windows-10-review/index.html	(from http://www.minotech.co.uk/blog/optimising-project-delivery-empowered-teams-and-the-conflict-principle/)
11:30:41	9072/9072	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Jan%202021%2011:30:38%20GMT	http://www.minotech.co.uk/blog/growing-our-partner-network/	/home/keith/websites/Minotech/www.minotech.co.uk/blog/growing-our-partner-network/index.html	(from http://www.minotech.co.uk/blog/more-than-just-a-resource/)
11:30:43	14894/14894	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Jan%202021%2011:30:40%20GMT	http://www.minotech.co.uk/development/blog/reflectionhelper-reflection-for-the-rest-of-us/	/home/keith/websites/Minotech/www.minotech.co.uk/development/blog/reflectionhelper-reflection-for-the-rest-of-us/index.html	(from http://www.minotech.co.uk/development/blog/the-repository-pattern-keeping-it-clean/)
11:30:44	133257/133257	---M--	200	added ('OK')	image/jpeg	etag:%2203485dfaed6d51:0%22	http://www.minotech.co.uk/images/development/oss.jpg	/home/keith/websites/Minotech/www.minotech.co.uk/images/development/oss.jpg	(from http://www.minotech.co.uk/development/open-source-projects/umbraco-pylon/)
11:30:45	15827/15827	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Jan%202021%2011:30:42%20GMT	http://www.minotech.co.uk/development/blog/the-mot-framework-extensions-repositories/	/home/keith/websites/Minotech/www.minotech.co.uk/development/blog/the-mot-framework-extensions-repositories/index.html	(from http://www.minotech.co.uk/development/blog/the-repository-pattern-keeping-it-clean/)
11:30:45	10751/10751	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Jan%202021%2011:30:44%20GMT	http://www.minotech.co.uk/development/blog/ministry-open-source-multi-host-redirector/	/home/keith/websites/Minotech/www.minotech.co.uk/development/blog/ministry-open-source-multi-host-redirector/index.html	(from http://www.minotech.co.uk/development/blog/detecting-touch-devices/)
11:30:47	175/175	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Jan%202021%2011:30:45%20GMT	http://www.minotech.co.uk/developers/blog/the-mot-framework-extensions-reflection	/home/keith/websites/Minotech/www.minotech.co.uk/developers/blog/the-mot-framework-extensions-reflection.51.delayed	(from http://www.minotech.co.uk/development/open-source-projects/reflection-helper/)
11:30:49	10595/10595	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Jan%202021%2011:30:46%20GMT	http://www.minotech.co.uk/development/blog/the-mot-framework-extensions-reflection/	/home/keith/websites/Minotech/www.minotech.co.uk/development/blog/the-mot-framework-extensions-reflection/index.html	(from http://www.minotech.co.uk/development/open-source-projects/reflection-helper/)
11:30:49	10336/10336	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Jan%202021%2011:30:47%20GMT	http://www.minotech.co.uk/development/blog/ui-automation-for-net/	/home/keith/websites/Minotech/www.minotech.co.uk/development/blog/ui-automation-for-net/index.html	(from http://www.minotech.co.uk/development/open-source-projects/webdriver-extensions/)
11:30:51	10274/10274	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Jan%202021%2011:30:49%20GMT	http://www.minotech.co.uk/blog/why-pair-programming-works/	/home/keith/websites/Minotech/www.minotech.co.uk/blog/why-pair-programming-works/index.html	(from http://www.minotech.co.uk/blog/my-first-kanban-board/)
11:30:52	10300/10300	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Jan%202021%2011:30:50%20GMT	http://www.minotech.co.uk/blog/relaunching-the-ministry/	/home/keith/websites/Minotech/www.minotech.co.uk/blog/relaunching-the-ministry/index.html	(from http://www.minotech.co.uk/blog/what-can-the-election-teach-me/)
11:31:01	34124/34124	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Jan%202021%2011:30:52%20GMT	http://www.minotech.co.uk/media/1062/windows-10.jpg	/home/keith/websites/Minotech/www.minotech.co.uk/media/1062/windows-10.jpg	(from http://www.minotech.co.uk/blog/windows-10-review/)
11:31:03	12373/12373	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Jan%202021%2011:31:01%20GMT	http://www.minotech.co.uk/blog/building-a-great-team/	/home/keith/websites/Minotech/www.minotech.co.uk/blog/building-a-great-team/index.html	(from http://www.minotech.co.uk/blog/growing-our-partner-network/)
11:31:05	81000/81000	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Jan%202021%2011:30:49%20GMT	http://www.minotech.co.uk/media/1057/kanban.jpg	/home/keith/websites/Minotech/www.minotech.co.uk/media/1057/kanban.jpg	(from http://www.minotech.co.uk/blog/my-first-kanban-board/)
11:31:05	103/103	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Jan%202021%2011:31:03%20GMT	http://www.minotech.co.uk/development/reflection-helper/	/home/keith/websites/Minotech/www.minotech.co.uk/development/reflection-helper/index.html	(from http://www.minotech.co.uk/development/open-source-projects/compositions)
11:31:06	103/103	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Jan%202021%2011:31:05%20GMT	http://www.minotech.co.uk/development/fluent-guard	/home/keith/websites/Minotech/www.minotech.co.uk/development/fluent-guard.54.delayed	(from http://www.minotech.co.uk/development/open-source-projects/reflection-helper)
11:31:07	30354/30354	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Jan%202021%2011:31:05%20GMT	http://www.minotech.co.uk/development/blog/using-custom-helpers-and-models-in-umbraco-5/	/home/keith/websites/Minotech/www.minotech.co.uk/development/blog/using-custom-helpers-and-models-in-umbraco-5/index.html	(from http://www.minotech.co.uk/development/blog/ministry-open-source-multi-host-redirector/)
11:31:07	11940/11940	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Jan%202021%2011:31:06%20GMT	http://www.minotech.co.uk/development/blog/my-extension-methods-feel-wrong/	/home/keith/websites/Minotech/www.minotech.co.uk/development/blog/my-extension-methods-feel-wrong/index.html	(from http://www.minotech.co.uk/development/blog/the-mot-framework-extensions-reflection/)
11:31:08	11150/11150	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Jan%202021%2011:31:07%20GMT	http://www.minotech.co.uk/development/blog/displaying-uploaded-images-in-umbraco/	/home/keith/websites/Minotech/www.minotech.co.uk/development/blog/displaying-uploaded-images-in-umbraco/index.html	(from http://www.minotech.co.uk/development/blog/ui-automation-for-net/)
11:31:08	14174/14174	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Jan%202021%2011:31:06%20GMT	http://www.minotech.co.uk/blog/my-kanban-board-first-retrospective/	/home/keith/websites/Minotech/www.minotech.co.uk/blog/my-kanban-board-first-retrospective/index.html	(from http://www.minotech.co.uk/blog/why-pair-programming-works/)
11:31:09	12748/12748	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Jan%202021%2011:31:08%20GMT	http://www.minotech.co.uk/blog/managing-a-distributed-scrum-team/	/home/keith/websites/Minotech/www.minotech.co.uk/blog/managing-a-distributed-scrum-team/index.html	(from http://www.minotech.co.uk/blog/building-a-great-team/)
11:31:09	15730/15730	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Jan%202021%2011:31:07%20GMT	http://www.minotech.co.uk/development/blog/managing-umbraco-501-performance/	/home/keith/websites/Minotech/www.minotech.co.uk/development/blog/managing-umbraco-501-performance/index.html	(from http://www.minotech.co.uk/development/blog/using-custom-helpers-and-models-in-umbraco-5/)
11:31:10	10709/10709	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Jan%202021%2011:31:09%20GMT	http://www.minotech.co.uk/development/blog/aspnet-application-targetting-net-20-does-not-build-but-shows-no-errors/	/home/keith/websites/Minotech/www.minotech.co.uk/development/blog/aspnet-application-targetting-net-20-does-not-build-but-shows-no-errors/index.html	(from http://www.minotech.co.uk/development/blog/my-extension-methods-feel-wrong/)
11:31:10	12729/12729	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Jan%202021%2011:31:08%20GMT	http://www.minotech.co.uk/development/blog/mercurious/	/home/keith/websites/Minotech/www.minotech.co.uk/development/blog/mercurious/index.html	(from http://www.minotech.co.uk/development/blog/displaying-uploaded-images-in-umbraco/)
11:31:12	10916/10916	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Jan%202021%2011:31:11%20GMT	http://www.minotech.co.uk/blog/documentation-in-agile-software-development/	/home/keith/websites/Minotech/www.minotech.co.uk/blog/documentation-in-agile-software-development/index.html	(from http://www.minotech.co.uk/blog/my-kanban-board-first-retrospective/)
11:31:13	11472/11472	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Jan%202021%2011:31:12%20GMT	http://www.minotech.co.uk/development/blog/extension-methods-in-net-20-net-35/	/home/keith/websites/Minotech/www.minotech.co.uk/development/blog/extension-methods-in-net-20-net-35/index.html	(from http://www.minotech.co.uk/development/blog/aspnet-application-targetting-net-20-does-not-build-but-shows-no-errors/)
11:31:14	95786/95786	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://ajax.googleapis.com/ajax/libs/jquery/1.11.1/jquery.min.js	/home/keith/websites/Minotech/ajax.googleapis.com/ajax/libs/jquery/1.11.1/jquery.min.js	(from http://www.minotech.co.uk/)
11:31:17	386531/386531	---M-Z	200	added ('OK')	image/svg+xml	etag:%221544639733%22	http://maxcdn.bootstrapcdn.com/font-awesome/4.6.0/fonts/fontawesome-webfont.svg?v=4.6.0	/home/keith/websites/Minotech/maxcdn.bootstrapcdn.com/font-awesome/4.6.0/fonts/fontawesome-webfont37ec.svg	(from http://maxcdn.bootstrapcdn.com/font-awesome/4.6.0/css/font-awesome.min.css)
11:31:19	66545/66545	URF---	200	added ('OK%20(cached)')	image/jpeg		http://www.minotech.co.uk/media/1002/matrix-glasses-wide.jpg	/home/keith/websites/Minotech/www.minotech.co.uk/media/1002/matrix-glasses-wide.jpg	(from http://www.minotech.co.uk/why-mot/)
11:31:21	3659/3659	URF---	200	added ('OK%20(cached)')	image/jpeg		http://www.minotech.co.uk/media/1007/keith-jackson-2_thumb.jpg	/home/keith/websites/Minotech/www.minotech.co.uk/media/1007/keith-jackson-2_thumb.jpg	(from http://www.minotech.co.uk/network/)
11:31:21	5106/5106	URF---	200	added ('OK%20(cached)')	image/jpeg		http://www.minotech.co.uk/media/1008/jen_full_thumb.jpg	/home/keith/websites/Minotech/www.minotech.co.uk/media/1008/jen_full_thumb.jpg	(from http://www.minotech.co.uk/network/)
11:31:23	46590/46590	URF---	200	added ('OK%20(cached)')	image/jpeg		http://www.minotech.co.uk/media/1015/cloud-devices-med.jpg	/home/keith/websites/Minotech/www.minotech.co.uk/media/1015/cloud-devices-med.jpg	(from http://www.minotech.co.uk/blog/)
11:31:23	76075/76075	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Jan%202021%2011:31:10%20GMT	http://www.minotech.co.uk/media/1059/kanban2.jpg	/home/keith/websites/Minotech/www.minotech.co.uk/media/1059/kanban2.jpg	(from http://www.minotech.co.uk/blog/my-kanban-board-first-retrospective/)
11:31:23	124974/124974	URF---	200	added ('OK%20(cached)')	image/jpeg		http://www.minotech.co.uk/media/1097/dsc_0250-2.jpg	/home/keith/websites/Minotech/www.minotech.co.uk/media/1097/dsc_0250-2.jpg	(from http://www.minotech.co.uk/blog/)
11:31:25	110243/110243	URF---	200	added ('OK%20(cached)')	image/jpeg		http://www.minotech.co.uk/media/1096/pragmatic-agilist.jpg	/home/keith/websites/Minotech/www.minotech.co.uk/media/1096/pragmatic-agilist.jpg	(from http://www.minotech.co.uk/blog/)
11:31:25	403961/403961	URF---	200	added ('OK%20(cached)')	image/jpeg		http://www.minotech.co.uk/media/1095/spike-leaving-mentor.jpg	/home/keith/websites/Minotech/www.minotech.co.uk/media/1095/spike-leaving-mentor.jpg	(from http://www.minotech.co.uk/blog/)
11:31:25	174311/174311	URF---	200	added ('OK%20(cached)')	image/jpeg		http://www.minotech.co.uk/media/1007/keith-jackson-2.jpg	/home/keith/websites/Minotech/www.minotech.co.uk/media/1007/keith-jackson-2.jpg	(from http://www.minotech.co.uk/contact/)
11:31:25	45717/45717	URF---	200	added ('OK%20(cached)')	image/jpeg		http://www.minotech.co.uk/media/1028/hand-cloud-med.jpg	/home/keith/websites/Minotech/www.minotech.co.uk/media/1028/hand-cloud-med.jpg	(from http://www.minotech.co.uk/services/remote-control/)
11:31:26	469671/469671	URF---	200	added ('OK%20(cached)')	application/pdf		http://www.minotech.co.uk/media/1104/ksjcv20190729.pdf	/home/keith/websites/Minotech/www.minotech.co.uk/media/1104/ksjcv20190729.pdf	(from http://www.minotech.co.uk/network/keith-jackson/)
11:31:26	4518/4518	URF---	200	added ('OK%20(cached)')	image/gif		http://www.minotech.co.uk/media/1009/csm.gif	/home/keith/websites/Minotech/www.minotech.co.uk/media/1009/csm.gif	(from http://www.minotech.co.uk/network/keith-jackson/)
11:31:27	59452/59452	URF---	200	added ('OK%20(cached)')	image/jpeg		http://www.minotech.co.uk/media/1061/_47788370_01_ballotbox.jpg	/home/keith/websites/Minotech/www.minotech.co.uk/media/1061/_47788370_01_ballotbox.jpg	(from http://www.minotech.co.uk/blog/brexit-from-an-agile-perspective/)
11:31:27	88329/88329	URF---	200	added ('OK%20(cached)')	image/jpeg		http://www.minotech.co.uk/media/1019/code2-med.jpg	/home/keith/websites/Minotech/www.minotech.co.uk/media/1019/code2-med.jpg	(from http://www.minotech.co.uk/services/custom-development/)
11:31:28	13570/13570	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2006%20Jan%202021%2011:31:27%20GMT	http://www.minotech.co.uk/why-mot/partners/	/home/keith/websites/Minotech/www.minotech.co.uk/why-mot/partners/index.html	(from http://www.minotech.co.uk/why-mot/)
11:31:28	141365/141365	URF---	200	added ('OK%20(cached)')	image/jpeg		http://www.minotech.co.uk/media/1047/surfer-med.jpg	/home/keith/websites/Minotech/www.minotech.co.uk/media/1047/surfer-med.jpg	(from http://www.minotech.co.uk/services/propellant/)
11:31:29	163520/163520	URF---	200	added ('OK%20(cached)')	image/jpeg		http://www.minotech.co.uk/media/1023/diagnostics-med.jpg	/home/keith/websites/Minotech/www.minotech.co.uk/media/1023/diagnostics-med.jpg	(from http://www.minotech.co.uk/services/pit-stop/)
11:31:29	25468/25468	URF---	200	added ('OK%20(cached)')	image/jpeg		http://www.minotech.co.uk/media/1042/scrum-process.jpg	/home/keith/websites/Minotech/www.minotech.co.uk/media/1042/scrum-process.jpg	(from http://www.minotech.co.uk/services/accelerator/)
11:31:30	120755/120755	URF---	200	added ('OK%20(cached)')	image/jpeg		http://www.minotech.co.uk/media/1033/matrix-eye-med.jpg	/home/keith/websites/Minotech/www.minotech.co.uk/media/1033/matrix-eye-med.jpg	(from http://www.minotech.co.uk/services/horsepower/)
11:31:30	153207/153207	URF---	200	added ('OK%20(cached)')	image/jpeg		http://www.minotech.co.uk/media/1014/bloke-empty-table-med.jpg	/home/keith/websites/Minotech/www.minotech.co.uk/media/1014/bloke-empty-table-med.jpg	(from http://www.minotech.co.uk/services/mot/)
11:31:31	57566/57566	URF---	200	added ('OK%20(cached)')	image/jpeg		http://www.minotech.co.uk/media/1025/eclipse.jpg	/home/keith/websites/Minotech/www.minotech.co.uk/media/1025/eclipse.jpg	(from http://www.minotech.co.uk/services/training/)
11:31:31	91982/91982	URF---	200	added ('OK%20(cached)')	image/jpeg		http://www.minotech.co.uk/media/1029/hands-med.jpg	/home/keith/websites/Minotech/www.minotech.co.uk/media/1029/hands-med.jpg	(from http://www.minotech.co.uk/services/mentoring/)
11:31:32	120345/120345	URF---	200	added ('OK%20(cached)')	image/jpeg		http://www.minotech.co.uk/media/1030/ideas-man-cropped.jpg	/home/keith/websites/Minotech/www.minotech.co.uk/media/1030/ideas-man-cropped.jpg	(from http://www.minotech.co.uk/services/pre-flight-check/)
11:31:32	142678/142678	URF---	200	added ('OK%20(cached)')	image/jpeg		http://www.minotech.co.uk/media/1008/jen_full.jpg	/home/keith/websites/Minotech/www.minotech.co.uk/media/1008/jen_full.jpg	(from http://www.minotech.co.uk/network/jen-jackson/)
11:31:33	276872/276872	URF---	200	added ('OK%20(cached)')	image/jpeg		http://www.minotech.co.uk/media/1058/2012-07-18-at-11-37-24.jpg	/home/keith/websites/Minotech/www.minotech.co.uk/media/1058/2012-07-18-at-11-37-24.jpg	(from http://www.minotech.co.uk/development/blog/)
11:31:33	58117/58117	URF---	200	added ('OK%20(cached)')	image/png		http://www.minotech.co.uk/media/1060/windowsazure.png	/home/keith/websites/Minotech/www.minotech.co.uk/media/1060/windowsazure.png	(from http://www.minotech.co.uk/development/blog/)
11:31:34	77967/77967	URF---	200	added ('OK%20(cached)')	image/png		http://www.minotech.co.uk/media/1088/pac-black-turquoise.png	/home/keith/websites/Minotech/www.minotech.co.uk/media/1088/pac-black-turquoise.png	(from http://www.minotech.co.uk/blog/the-pragmatic-agile-community/)
11:31:34	387702/387702	URF---	200	added ('OK%20(cached)')	image/jpeg		http://www.minotech.co.uk/media/1087/20160409-dsc_0249-1.jpg	/home/keith/websites/Minotech/www.minotech.co.uk/media/1087/20160409-dsc_0249-1.jpg	(from http://www.minotech.co.uk/blog/pragmatism-vs-compromise-a-difficult-distinction/)
11:31:35	230424/230424	URF---	200	added ('OK%20(cached)')	image/jpeg		http://www.minotech.co.uk/media/1085/sd-wmc-c-0008-1.jpg	/home/keith/websites/Minotech/www.minotech.co.uk/media/1085/sd-wmc-c-0008-1.jpg	(from http://www.minotech.co.uk/blog/agile-cymru-or-to-cardiff-and-back-again/)
11:31:35	56908/56908	URF---	200	added ('OK%20(cached)')	application/pdf		http://www.minotech.co.uk/media/1086/forced-analogy.pdf	/home/keith/websites/Minotech/www.minotech.co.uk/media/1086/forced-analogy.pdf	(from http://www.minotech.co.uk/blog/agile-cymru-or-to-cardiff-and-back-again/)
11:31:36	509623/509623	URF---	200	added ('OK%20(cached)')	image/jpeg		http://www.minotech.co.uk/media/1064/planning.jpg	/home/keith/websites/Minotech/www.minotech.co.uk/media/1064/planning.jpg	(from http://www.minotech.co.uk/blog/interviewing-for-scrum-masters/)
11:31:36	86979/86979	URF---	200	added ('OK%20(cached)')	image/jpeg		http://www.minotech.co.uk/media/1032/jumping-people-med.jpg	/home/keith/websites/Minotech/www.minotech.co.uk/media/1032/jumping-people-med.jpg	(from http://www.minotech.co.uk/blog/optimising-project-delivery-resourcing-empowered-teams/)
11:31:37	238990/238990	URF---	200	added ('OK%20(cached)')	image/jpeg		http://www.minotech.co.uk/media/1063/20150704-img_20150704_175954.jpg	/home/keith/websites/Minotech/www.minotech.co.uk/media/1063/20150704-img_20150704_175954.jpg	(from http://www.minotech.co.uk/blog/scrum-day-london-2016-summary-review/)
11:31:37	95468/95468	URF---	200	added ('OK%20(cached)')	image/jpeg		http://www.minotech.co.uk/media/1051/team-discussing-med.jpg	/home/keith/websites/Minotech/www.minotech.co.uk/media/1051/team-discussing-med.jpg	(from http://www.minotech.co.uk/blog/using-retrospective-feedback-to-inform-product-decisions/)
11:31:38	133257/133257	URF---	200	added ('OK%20(cached)')	image/jpeg		http://www.minotech.co.uk/images/development/oss.jpg	/home/keith/websites/Minotech/www.minotech.co.uk/images/development/oss.jpg	(from http://www.minotech.co.uk/development/open-source-projects/umbraco-pylon/)
11:31:38	1693/1693	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Jan%202021%2011:31:38%20GMT	http://sodipodi.sourceforge.net/DTD/sodipodi-0.dtd	/home/keith/websites/Minotech/sodipodi.sourceforge.net/DTD/sodipodi-0.57.delayed	(from http://www.minotech.co.uk/images/ministry/services/mot-concept.svg?v=7.1.0.25803)
11:31:39	81000/81000	URF---	200	added ('OK%20(cached)')	image/jpeg		http://www.minotech.co.uk/media/1057/kanban.jpg	/home/keith/websites/Minotech/www.minotech.co.uk/media/1057/kanban.jpg	(from http://www.minotech.co.uk/blog/my-first-kanban-board/)
11:31:39	34124/34124	URF---	200	added ('OK%20(cached)')	image/jpeg		http://www.minotech.co.uk/media/1062/windows-10.jpg	/home/keith/websites/Minotech/www.minotech.co.uk/media/1062/windows-10.jpg	(from http://www.minotech.co.uk/blog/windows-10-review/)
11:31:40	76075/76075	URF---	200	added ('OK%20(cached)')	image/jpeg		http://www.minotech.co.uk/media/1059/kanban2.jpg	/home/keith/websites/Minotech/www.minotech.co.uk/media/1059/kanban2.jpg	(from http://www.minotech.co.uk/blog/my-kanban-board-first-retrospective/)
11:31:40	13570/13570	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2006%20Jan%202021%2011:31:39%20GMT	http://www.minotech.co.uk/why-mot/partners/	/home/keith/websites/Minotech/www.minotech.co.uk/why-mot/partners/index.html	(from http://www.minotech.co.uk/why-mot/)
11:31:41	6619/6619	---M--	200	added ('OK')	text/html	date:Wed,%2006%20Jan%202021%2011:31:40%20GMT	http://www.minotech.co.uk/network/jen-jackson/	/home/keith/websites/Minotech/www.minotech.co.uk/network/jen-jackson/index.html	(from http://www.minotech.co.uk/network/)
11:33:12	13861/13861	---M--	200	added ('OK')	text/html	date:Wed,%2006%20Jan%202021%2011:33:12%20GMT	http://www.minotech.co.uk/blog/the-anti-agility-of-dogma-or-why-agile-is-a-science-and-not-a-faith/	/home/keith/websites/Minotech/www.minotech.co.uk/blog/the-anti-agility-of-dogma-or-why-agile-is-a-science-and-not-a-faith/index.html	(from http://www.minotech.co.uk/blog/)
11:33:14	15301/15301	---M--	200	added ('OK')	text/html	date:Wed,%2006%20Jan%202021%2011:33:12%20GMT	http://www.minotech.co.uk/blog/climate-change-mitigation-remote-working/	/home/keith/websites/Minotech/www.minotech.co.uk/blog/climate-change-mitigation-remote-working/index.html	(from http://www.minotech.co.uk/blog/)
11:33:16	15660/15660	---M--	200	added ('OK')	text/html	date:Wed,%2006%20Jan%202021%2011:33:14%20GMT	http://www.minotech.co.uk/blog/what-is-a-pragmatic-agilist/	/home/keith/websites/Minotech/www.minotech.co.uk/blog/what-is-a-pragmatic-agilist/index.html	(from http://www.minotech.co.uk/blog/)
11:33:17	9508/9508	---M--	200	added ('OK')	text/html	date:Wed,%2006%20Jan%202021%2011:33:16%20GMT	http://www.minotech.co.uk/blog/meet-the-real-spike/	/home/keith/websites/Minotech/www.minotech.co.uk/blog/meet-the-real-spike/index.html	(from http://www.minotech.co.uk/blog/)
11:33:33	13570/13570	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2006%20Jan%202021%2011:33:30%20GMT	http://www.minotech.co.uk/why-mot/clients/	/home/keith/websites/Minotech/www.minotech.co.uk/why-mot/clients/index.html	(from http://www.minotech.co.uk/)
11:33:35	10838/10838	---M--	200	added ('OK')	text/html	date:Wed,%2006%20Jan%202021%2011:33:33%20GMT	http://www.minotech.co.uk/services/remote-control	/home/keith/websites/Minotech/www.minotech.co.uk/services/remote-control.html	(from http://www.minotech.co.uk/blog/the-time-to-change-is-now/)
11:33:35	13570/13570	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2006%20Jan%202021%2011:33:32%20GMT	http://www.minotech.co.uk/why-mot/clients/	/home/keith/websites/Minotech/www.minotech.co.uk/why-mot/clients/index.html	(from http://www.minotech.co.uk/)
11:33:37	14671/14671	---M--	200	added ('OK')	text/html	date:Wed,%2006%20Jan%202021%2011:33:34%20GMT	http://www.minotech.co.uk/blog/agile-cymru-or-to-cardiff-and-back-again/	/home/keith/websites/Minotech/www.minotech.co.uk/blog/agile-cymru-or-to-cardiff-and-back-again/index.html	(from http://www.minotech.co.uk/network/keith-jackson/)
11:33:39	14010/14010	---M--	200	added ('OK')	text/html	date:Wed,%2006%20Jan%202021%2011:33:36%20GMT	http://www.minotech.co.uk/blog/interviewing-for-scrum-masters/	/home/keith/websites/Minotech/www.minotech.co.uk/blog/interviewing-for-scrum-masters/index.html	(from http://www.minotech.co.uk/blog/brexit-from-an-agile-perspective/)
11:33:41	15143/15143	---M--	200	added ('OK')	text/html	date:Wed,%2006%20Jan%202021%2011:33:38%20GMT	http://www.minotech.co.uk/blog/optimising-project-delivery-resourcing-empowered-teams/	/home/keith/websites/Minotech/www.minotech.co.uk/blog/optimising-project-delivery-resourcing-empowered-teams/index.html	(from http://www.minotech.co.uk/services/propellant/)
11:33:43	12755/12755	---M--	200	added ('OK')	text/html	date:Wed,%2006%20Jan%202021%2011:33:40%20GMT	http://www.minotech.co.uk/blog/optimising-project-delivery-the-retrospective/	/home/keith/websites/Minotech/www.minotech.co.uk/blog/optimising-project-delivery-the-retrospective/index.html	(from http://www.minotech.co.uk/services/pit-stop/)
11:33:45	15705/15705	---M--	200	added ('OK')	text/html	date:Wed,%2006%20Jan%202021%2011:33:42%20GMT	http://www.minotech.co.uk/blog/optimising-project-delivery-the-importance-of-in-flow-qa/	/home/keith/websites/Minotech/www.minotech.co.uk/blog/optimising-project-delivery-the-importance-of-in-flow-qa/index.html	(from http://www.minotech.co.uk/services/accelerator/)
11:33:47	12766/12766	---M--	200	added ('OK')	text/html	date:Wed,%2006%20Jan%202021%2011:33:44%20GMT	http://www.minotech.co.uk/blog/using-retrospective-feedback-to-inform-product-decisions/	/home/keith/websites/Minotech/www.minotech.co.uk/blog/using-retrospective-feedback-to-inform-product-decisions/index.html	(from http://www.minotech.co.uk/services/horsepower/)
11:33:49	14662/14662	---M--	200	added ('OK')	text/html	date:Wed,%2006%20Jan%202021%2011:33:46%20GMT	http://www.minotech.co.uk/development/blog/the-repository-pattern-keeping-it-clean/	/home/keith/websites/Minotech/www.minotech.co.uk/development/blog/the-repository-pattern-keeping-it-clean/index.html	(from http://www.minotech.co.uk/development/mentoring/)
11:33:51	12233/12233	---M--	200	added ('OK')	text/html	date:Wed,%2006%20Jan%202021%2011:33:48%20GMT	http://www.minotech.co.uk/development/blog/open-source-products-refreshed/	/home/keith/websites/Minotech/www.minotech.co.uk/development/blog/open-source-products-refreshed/index.html	(from http://www.minotech.co.uk/development/blog/)
